GPU-0d0831da-0c98-2717-6446-8acd91d39b65, 23808, /tmp/ghost, 4188
GPU-0d0831da-0c98-2717-6446-8acd91d39b65, 23804, /tmp/loadgen, 4188
GPU-0d0831da-0c98-2717-6446-8acd91d39b65, 23806, /tmp/loadgen, 4188
